,componente_1,componente_2,Kmeans_Clusters
64,1.281056221507799,0.5792620684535398,0
65,1.2491410297315653,-0.05689127742085793,0
66,-0.9813372804721306,0.04946226392013054,1
67,-0.7056951625697809,0.07900576471705356,1
68,-0.643573716044578,0.07684037070171712,1
69,-0.5300493823953597,0.07908012228463367,1
70,-0.36411965551774855,0.22664419388929222,1
71,-0.16216419551638,0.2544720030666982,1
72,-1.0336249003895015,0.22595420056237306,1
73,-0.9675737006822975,0.24594832713218118,1
74,-0.9398821123414505,0.2136538642744831,1
75,-0.8001519429963935,0.1502088497284499,1
76,-0.6132092082314886,0.2899584707075954,1
77,-0.4479986826264683,0.3673429306741422,1
78,-0.7953494425383599,-0.16180361859156822,1
79,-0.6372336794674718,-0.16414698812780276,1
80,-0.41351219021298474,0.3009388369003214,1
81,-0.40013235015443616,-0.19984333014240094,1
82,-0.10599898162334402,0.4236130743605742,1
83,-0.06946399279520839,-0.12392989373455976,1
84,0.0360103358259657,-0.1954805204740059,0
85,0.3069130249303406,0.5751088273863199,0
86,0.2549882408370183,-0.2692153226653218,0
87,0.47699689976226006,0.3374510457337241,0
88,0.6053670393735502,-0.11564479672070738,0
89,0.7587357800288769,-0.09186183701795997,0
90,-0.10872551921068495,-0.33961354188384557,1
91,0.27330284029895774,0.11257494188626388,0
92,0.24295869643040294,-0.47285298425407385,0
93,0.274340961652001,-0.4407559558441275,0
94,0.4591883333912075,-0.26358905089855145,0
95,0.6483216227085268,-0.21269296952065078,0
96,-0.4766674618635999,-0.010939738572261538,1
97,-0.30894230613059437,0.008100132727556789,1
98,0.35953832715610723,-0.1837949590876586,0
99,-0.023027749248858004,-0.18515344751058072,0
100,-0.02191770096662803,-0.22866676824643195,0
101,-0.03306825297481994,-0.24532164384374078,0
102,-0.8447931822611044,-0.18237865914362122,1
103,-0.8181208979928961,-0.20734029827728964,1
104,-0.7022336595773264,0.2023396482818951,1
105,0.16057857393100294,-0.3111962756732563,0
106,0.41306305370178165,0.23793216738136472,0
107,0.5153064710428825,-0.1987252820823549,0
108,-0.8423554542425413,-0.096233641212197,1
109,0.18645372799180052,0.23277902376969586,0
110,0.1721815811291727,-0.24442364013183152,0
111,0.49138691502925314,0.5151621787269554,0
112,0.8826469816391617,0.529399284207036,0
113,0.9856491382841686,0.650734672529227,0
114,-0.6602854104795127,-0.1948046913295837,1
115,-0.5695447914399577,-0.16778036885981776,1
116,-0.07538471748714468,-0.15146369538517623,1
117,0.00044920351357134204,-0.1661061641577271,0
118,0.3608906459683547,0.4501130153057055,0
119,0.43012781053761984,0.39965885045388805,0
120,-0.657930908596113,-0.10886825331872796,1
121,-0.5853992298069917,-0.1309729659227054,1
122,-0.4232140108466408,0.38780155869568594,1
123,0.012867021533911685,-0.06605547155736946,0
124,0.18973108910098277,0.02736240718620596,0
125,0.5437769984615782,0.7214553068099712,0
126,-0.720765554135014,-0.16185150655939368,1
127,-0.6044690059174572,-0.15424982852450478,1
128,-0.02370804277826465,-0.15537408249574203,0
129,0.007546553771060978,-0.14154903838894625,0
130,0.38274490504360015,0.682477202938763,0
131,0.41360009992352154,-0.025969702685353906,0
132,0.06955249388122227,-0.19630380691749882,0
133,0.2364904481290164,-0.15178225597893558,0
134,0.30551985189944897,-0.165929173984176,0
135,0.34407818047249905,-0.17863558026779963,0
136,0.49848112524573657,0.3620509431225038,0
137,0.4741506293495033,-0.2096180062492089,0
138,-0.02770047295682043,-0.26472990845744593,0
139,0.3423747426873549,-0.4300986056004029,0
140,0.4001286861377307,-0.41426803646638904,0
141,0.4635289267200837,-0.4247053230024682,0
142,0.49054357182046776,-0.4337463617937353,0
143,0.5851394984256701,-0.41591656771105423,0
144,-1.0655603128827633,-0.025131615937621272,1
145,-0.7873090288613597,-0.03303586659851433,1
146,-0.6261106484856683,0.25638522093984456,1
147,-0.4231773798382816,-0.06338211581716759,1
148,-0.08470975683213974,0.599392323895542,1
149,-0.1272072079154464,-0.08812215140467455,1
150,-0.34732050166794104,-0.10939878383965058,1
151,-0.18240194445060612,-0.11543596072551246,1
152,0.047818856809960654,0.2952789849912486,0
153,0.025442334387714257,-0.1384602871748611,0
154,0.20941397229778358,-0.13239319805619967,0
155,0.32808024612468095,-0.059342586889998446,0
156,-0.8407499242422442,0.09276324460632711,1
157,-0.8027481008709508,0.233355539614211,1
158,-0.7232516220709908,0.3646950549016364,1
159,-0.7082583073099394,0.11097865971397365,1
160,-0.5887321555771009,0.23308867138239375,1
161,-0.5540697745841627,0.07719930797724157,1
162,0.3862931804502323,-0.2807848438047632,0
163,0.7327022543460061,0.404202078612613,0
164,0.5507232273631111,-0.3768073166629994,0
165,0.7303602836710752,-0.31111368369290776,0
166,1.0421745803476992,-0.07285938765825213,0
167,1.1408480950574404,-0.07909759861594744,0
168,0.27217840729757903,-0.303115365582321,0
169,0.7180928418304319,0.41360724502875623,0
170,0.6718633013857438,-0.3443384434830804,0
171,0.7843546939295245,-0.36324704954866033,0
172,1.3062695516305138,0.5317056698605594,0
173,1.2286931286397833,-0.11879534998051983,0
174,0.04199318555183023,-0.2917842158991367,0
175,0.10694177652729418,-0.2852579623642506,0
176,0.2082914407894236,-0.29220994692722285,0
177,0.3269889648547594,-0.2971946980876007,0
178,0.463198402266094,-0.1600224434106945,0
179,0.8198886802138557,0.6028890891045463,0
180,-0.2655568267783735,-0.09999342433643887,1
181,-0.17563003802534788,-0.13715800094185732,1
182,-0.010828604894140665,-0.08610029135374038,0
183,0.06331612973602306,-0.12478265301632836,0
184,0.363349511900943,-0.003918163008640912,0
185,0.6481043308245908,0.7919243960377073,0
186,-1.0330049915803368,0.018035787822579467,1
187,-0.7264372259298347,0.030546517784270893,1
188,-0.685017043042165,-0.014699961158759335,1
189,-0.5817850708677501,0.0064619591651613835,1
190,-0.3721930785887275,0.22567786903118256,1
191,-0.2478234574927566,0.1897923518089659,1
192,-0.8426301574539639,0.1363273783703811,1
193,-0.7743442335434595,0.1321135839865031,1
194,-0.5435819798891008,0.3472814026045507,1
195,-0.4810513289705314,0.09642242701696044,1
196,-0.27594518721245276,0.29786897097856924,1
197,-0.10016368415691089,0.15922442623899652,1
198,-0.9624403133359368,0.05140555867438781,1
199,-0.9197277512701523,0.025312511988462526,1
200,-0.8931428888314559,0.012330202283208226,1
201,-0.5205620642697395,0.03493211010172695,1
202,-0.3336630524318732,0.13651056825435764,1
203,-0.22732016779257835,0.0065568759036065604,1
204,-0.4080370154032078,0.014367361381107278,1
205,-0.3758436537625433,-0.006897994453004976,1
206,-0.3354596682134221,0.03160457153107402,1
207,-0.2503312049809067,0.42018429466225293,1
208,-0.13665787803992396,0.41852894756338554,1
209,-0.03145653219750604,0.3035901495382071,1
210,-0.1948154561553505,0.4816824094891816,1
211,-0.05231267344997675,0.556057741438913,1
212,0.043140142082121975,0.6011428807966555,0
213,0.14583166857884056,0.5795469483840625,0
214,0.3361743239870112,0.6523941611601102,0
215,0.47924703856085415,0.7212904800238956,0
216,-1.0142925692451932,-0.13113303876845595,1
217,-0.6931762639103467,-0.13833039012000922,1
218,-0.4577807773410999,0.046480284562199256,1
219,-0.40831925568941163,-0.17842244647201377,1
220,-0.20321061990422415,0.014758653514342355,1
221,-0.1619704751046684,-0.17823730849150698,1
222,-1.0015386513661135,-0.044499442835692724,1
223,-0.9480672242864375,0.006704176810919458,1
224,-0.3198397738531424,-0.049096355735663934,1
225,-0.12057658978507575,0.4929956269620753,1
226,-0.09767993985267306,-0.048910285815505966,1
227,-0.01990144069888502,-0.04971976854668297,0
228,-0.5460570953457066,-0.26143398150333846,1
229,-0.42962206930561797,-0.21975914470059002,1
230,0.05001806638009866,-0.20452394311888236,0
231,0.18531325168882837,-0.14312767313345298,0
232,0.5642591836209344,0.7110017640445616,0
233,0.6759429009456126,0.6956282547178343,0
234,0.04402950405989643,-0.2888868601654541,0
235,0.160197961898605,-0.23920249257970372,0
236,0.3805887286085074,0.4334468743708052,0
237,0.41076909321595106,-0.210714689004885,0
238,0.7001859899462153,0.4893968102930456,0
239,0.5142839812392132,-0.1781683242575558,0
240,0.004119421588928722,-0.308173395662805,0
241,0.27098212086751605,-0.3481266318747034,0
242,0.3404890776011297,-0.3644481789351747,0
243,0.49012336855355515,-0.3436585019214064,0
244,0.815081105360706,-0.14375765790718356,0
245,0.895211922888192,-0.1329948799340113,0
246,0.19229809420793767,-0.27514743280674775,0
247,0.42043757071669746,-0.29928234708140095,0
248,0.5258693308824017,-0.4019471711554364,0
249,0.7791317736071764,0.34884651579494663,0
250,0.9278341449061971,-0.14554274168838666,0
251,0.9790630932259344,-0.15904177052871046,0
252,0.222290339025508,-0.31399324622473324,0
253,0.5364836776186698,-0.2972157887164139,0
254,0.6480787596007554,-0.2997392069438345,0
255,0.9263316996861906,0.26446651124925447,0
256,1.3380417704108547,0.6299417683480445,0
257,1.2655975489639963,-0.09267349962064737,0
258,0.22824589822768093,-0.25395832745325664,0
259,0.5644456844990157,-0.2393964952595056,0
260,0.7219612735569535,-0.24757831669574132,0
261,0.8646014246394811,-0.2887431858831648,0
262,1.1871922280996374,-0.039125523154644175,0
263,1.2797717655845935,-0.057891978344622765,0
264,-0.6749898928680436,-0.20088683684362418,1
265,-0.5792143158595027,-0.1791000236765653,1
266,-0.41660675997224644,0.42285281314731726,1
267,-0.4650604974997446,-0.1797247366923449,1
268,0.28500702157362523,0.6047867508717911,0
269,0.28403789457629797,-0.007683861713811777,0
270,-0.7054797418981331,-0.37063409784469614,1
271,-0.5136715810449655,0.12103604747165146,1
272,-0.03481605831014116,0.1670737748013224,0
273,-0.004096748929867328,-0.44259842702768654,0
274,0.29371082139685806,0.11656504398330925,0
275,0.3803047934963417,-0.33134673750141264,0
276,-0.5764979925601834,-0.1858283166799357,1
277,-0.511022557279777,-0.19445850705545933,1
278,-0.46665449775974327,-0.1470266919832364,1
279,-0.4326446372971869,-0.14682427894446032,1
280,0.4073150442350389,0.7108026909847942,0
281,0.4289875252777289,0.026285297035258854,0
282,-0.45101661878561805,-0.2610554660354185,1
283,-0.32822640843485057,-0.3002127128268584,1
284,-0.13204653083530363,0.16546781955407666,1
285,-0.038545182194630684,0.17231939489335588,0
286,0.05539427580883981,0.16483846899094912,0
287,0.1315131501577903,-0.2736773112566047,0
288,0.08402147848375796,-0.3512808939293797,0
289,0.4952665167679047,0.4026632755420442,0
290,0.4699205253985772,-0.3265096490796192,0
291,0.5362917687314965,-0.29382453024280464,0
292,1.0215371838401506,0.6366724001844961,0
293,1.1067259321576048,0.6232403584147775,0
294,0.14967636503373488,-0.22091014090724967,0
295,0.2850356618997646,-0.22918044310582775,0
296,0.5221596816405017,-0.2620675437211895,0
297,0.7370267085708813,0.2928497679560948,0
298,0.9713294774292329,-0.029114020395113384,0
299,1.0107166977753637,-0.05134123866806272,0
300,-0.980246731954517,0.2014470061689958,1
301,-0.988267921654058,0.15153211482866275,1
302,-0.8138769845408894,0.20546210440240684,1
303,-0.5993210351980484,0.3110135084540469,1
304,-0.35616979105369617,0.46606655828879645,1
305,-0.2196124530794831,0.590983652428476,1
306,0.3169658565224124,0.4752232433065927,0
307,0.5173067224640586,-0.20371821972249526,0
308,0.65207779906481,-0.22191712091541946,0
309,0.8248479194694015,-0.2771506291890324,0
310,1.160771203390426,-0.029785162905242583,0
311,1.4104491751200234,0.7506345753696665,0
312,-0.4481527241883132,-0.2759691784371583,1
313,-0.3285625737437683,-0.2931428849204051,1
314,0.14629772452958406,-0.33160779868933116,0
315,0.19387436217353607,-0.3059415419022652,0
316,-0.2667985656089004,-0.26720222021366735,1
317,-0.20095695093108498,-0.29855556755291723,1
318,0.1590016622833947,-0.30498011355137483,0
319,0.4385530567334327,-0.352738931293754,0
320,0.6728271064802503,0.3638086562705883,0
321,0.7448401556056162,0.32888210424264347,0
322,1.0719871672938932,0.6000104237681511,0
323,1.000143253043087,-0.12348878911926728,0
324,-0.8477280007553408,-0.1292729476796313,1
325,-0.2734532045185647,-0.1463116056252493,1
326,-0.1688311149501239,0.13604603393191989,1
327,-0.14336435957553928,-0.18965711625359472,1
328,0.05774190592841505,0.12691077350654942,0
329,0.23230150213782083,-0.09451403497764184,0
330,0.1257536668523604,-0.25382715729522826,0
331,0.522228021670973,-0.33024551169228994,0
332,0.756665159679096,0.3719540519459075,0
333,0.8499545518776628,0.41043412894655507,0
334,1.0705547006277645,-0.0983969705797871,0
335,1.1187310482099688,-0.08301961023540869,0
336,-0.441080738327567,-0.05747342331518783,1
337,-0.48571240983812347,-0.008828932211461906,1
338,0.3086088313191788,0.11356406288166085,0
339,0.39697559490848333,0.1722657435641812,0
340,0.555638862793761,0.3059178256569277,0
341,0.6542136525830152,-0.09197578539234498,0
342,-0.7531537150630044,0.019433130004603203,1
343,-0.3744114705980228,0.0316894723361694,1
344,-0.3501143764869418,-0.01787884909905206,1
345,-0.2453867315632088,-0.012578388258841475,1
346,0.014123492840161473,0.33092493977663373,0
347,0.15297363437603573,0.3902011014859025,0
348,-1.0409425233789862,0.1241120733013229,1
349,-0.9843420492649277,0.140154513102609,1
350,-0.8299115649451928,0.11875760739266233,1
351,-0.6790465751603996,0.22723419830099184,1
352,-0.5810533239655048,0.19208956138514743,1
353,-0.4185052589989437,0.2331471190351026,1
354,-0.871592202927288,0.11821046925072998,1
355,-0.7980755741127118,-0.021963052598335656,1
356,-0.6766731022868173,0.04363651298597349,1
357,-0.5545742811946746,-0.02090022295591044,1
358,-0.475933298232571,0.06227731833220439,1
359,-0.4226386190381769,-0.07290399705112151,1
360,-1.1175420096893092,0.09538881820704198,1
361,-1.0781222665966386,0.1316770557395408,1
362,-1.0575968946750172,0.18463091313547791,1
363,-1.0301423258977727,0.12729992304994392,1
364,-0.9955532396812666,0.2322431987866021,1
365,-0.9799615548941691,0.09937883167300858,1
366,0.08226527885696387,-0.3594632980192477,0
367,0.22937605431713312,-0.39163251647764546,0
368,0.3297375809146335,-0.3834438372192777,0
369,0.5172257040467944,-0.39054014188790004,0
370,0.8075604436006917,-0.1763640948922619,0
371,0.8994686589657641,-0.1440172702784664,0
372,-0.8639063934523978,-0.07493918545336083,1
373,-0.7126462501344619,0.2382955759542668,1
374,-0.4296007542662428,-0.06595043597243194,1
375,-0.3563450087477467,-0.08673605013374504,1
376,-0.19977540558911777,-0.07443373145450338,1
377,0.14618733174250087,0.49024738808384194,0
378,-0.5714201841208165,-0.22218799719585974,1
379,-0.539376174414715,-0.22603260984674112,1
380,0.01023018096629488,0.1727644301173306,0
381,0.05896627010550417,0.18185448635654017,0
382,0.09415889698741804,0.16850951238467227,0
383,0.09406771571195573,-0.14539509740367212,0
384,-0.46198425330919035,-0.05336485474779535,1
385,-0.3860526449595183,-0.07282420359646904,1
386,-0.29790895531418365,-0.05788220934609265,1
387,-0.2006303721314177,-0.04236316478821309,1
388,0.004384728540264791,0.6245755698401131,0
389,0.04905945890993266,0.01713498231509534,0
390,0.04981019612892791,-0.28465788840431405,0
391,0.0880631602732025,-0.2849450917002483,0
392,0.3065284021322623,-0.30001359379999515,0
393,0.4242704367840807,-0.2952372870904639,0
394,0.7952963358510611,-0.09188730640560479,0
395,0.826453514589511,-0.14251511391984018,0
396,-0.8258814314300437,-0.0029201772090127758,1
397,-0.7440505621521649,0.14050440416853374,1
398,-0.6788846360804094,0.21388332995921203,1
399,-0.6570018589360632,-0.020782674504132348,1
400,-0.20563490356559452,0.324383125851448,1
401,-0.11196575626534484,0.3314974742108202,1
402,0.052913704320458374,-0.2553919910043463,0
403,0.26929314285528455,-0.30097669784526926,0
404,0.38665246400251596,-0.3382464774086222,0
405,0.4847916375198546,-0.35578774443920996,0
406,0.8063733844108983,-0.1965042027567349,0
407,0.7917643524243878,-0.1822519017777409,0
408,-0.4202978253931864,-0.13308696550490845,1
409,-0.1727823020778775,0.3748442514546809,1
410,-0.05398930160139473,0.3302241613725143,1
411,0.050320624356857496,0.3237737475806455,0
412,0.21307441908475172,0.44107114109864604,0
413,0.37717088633335055,0.5050415606887346,0
414,-0.6235914462374327,-0.17797164329949552,1
415,-0.5148581941749228,-0.18028489895710986,1
416,-0.3425837676496052,0.17080701206208235,1
417,-0.2156491616810681,0.2581931058487178,1
418,-0.10604939809599234,-0.22742494637647448,1
419,0.28966983054348544,0.3419280500705658,0
420,0.18843110871562685,-0.35890718244517283,0
421,0.39701621214878996,-0.35028524707706266,0
422,0.5756563923405085,-0.3419056618973651,0
423,0.8117979517472831,0.23812830427337034,0
424,1.1325671230128882,0.5728427737421433,0
425,1.1831323157416427,-0.12657808155038036,0
426,-0.7905032478030631,-0.3121662022413665,1
427,-0.07753707951187329,0.2918433682015092,1
428,0.049091660717660704,0.25848674364714297,0
429,0.001846325601726171,-0.4255292844474279,0
430,0.5174399982866793,0.3680722761817225,0
431,0.5927273558018369,-0.2794125866492303,0
432,-0.7847273302084503,-0.3501449003946367,1
433,-0.34877021940135866,-0.355944922101746,1
434,-0.20422649941289833,0.021876532779907146,1
435,-0.2003204750924723,-0.4049257053416735,1
436,0.04347991556099096,0.18663316640682953,0
437,0.08903691032185623,0.2187977523092552,0
438,0.18016900233317135,-0.20025910043877282,0
439,0.46358125284642476,-0.16125754661538927,0
440,0.5972433955865426,-0.14302821637344804,0
441,0.7040909678155587,-0.18921910337795345,0
442,0.7668550370021515,-0.15964723393143945,0
443,0.9361404814358767,-0.2133014095630253,0
444,0.2901551185950777,-0.3558784803744985,0
445,0.4829237053321283,-0.3629697001674771,0
446,0.5845080478130799,-0.3479261802560179,0
447,0.6519509502479539,-0.34397733951446663,0
448,0.9885800678151506,-0.10289404300101132,0
449,1.0579133665347982,-0.08111792795393945,0
450,0.0936034576761687,-0.3622709326077258,0
451,0.3402134229588748,-0.414092782481,0
452,0.43227991935097904,-0.4272664620073251,0
453,0.5227352443722085,-0.4273210501044751,0
454,0.9154971462619905,0.35913424082552003,0
455,0.9400454487155407,-0.1297594014497117,0
456,-0.5973800168743029,-0.11493841870226933,1
457,-0.06940870482565281,-0.0868262178994738,1
458,-0.023764593761660964,-0.11483724626589717,0
459,0.07635342173759946,-0.1461151204083134,0
460,0.420457266498225,0.0021564296602979744,0
461,0.48928647910706685,0.021588751886007,0
462,-0.12270343265568559,-0.03736174259895681,1
463,-0.029460732055243938,-0.44336143666237,0
464,0.1258252435350887,-0.47620210834864146,0
465,0.22641138267549482,-0.4831808169337284,0
466,0.40943884081518916,0.1422374456652988,0
467,0.42065166406179094,0.05547771498228846,0
468,0.3535127450985234,0.19482413380191016,0
469,0.46697169346826795,-0.3838178593651301,0
470,0.6155079269632634,0.12033380095349405,0
471,0.6713770149130418,0.08747514224740913,0
472,1.0164205407856928,0.34046803267862175,0
473,1.0760974290900434,0.1785195463354039,0
474,-0.4216560175146949,-0.17054147066579725,1
475,0.22314699212556566,0.40357093359840696,0
476,0.22421923924370935,-0.16931200086419357,0
477,0.404181874034927,-0.2343519441826738,0
478,0.6495076905817851,0.35699116713705065,0
479,0.8007095152665679,0.4432129892342319,0
480,-0.8734544157696532,0.010996262152423436,1
481,-0.46598036414860544,-0.0048362311333447075,1
482,-0.4400089729285145,-0.014670445404797,1
483,-0.33061829811403226,-0.0593520455036705,1
484,0.02382228786910959,0.5529024440948705,0
485,0.21820275547352555,0.7529199841141436,0
486,-0.4012296323519364,-0.24651134767726915,1
487,0.004299196737367375,-0.18462305962900297,0
488,0.10542669404110418,-0.20797248327283877,0
489,0.17125371877219203,-0.2638720832501636,0
490,0.3587363819047744,0.13663413412341657,0
491,0.42363871369877426,-0.13503823205569124,0
492,-0.8634343560100659,0.04393436294132709,1
493,-0.5144181264481681,0.1582250044588432,1
494,-0.40792185190787644,0.24110382603886507,1
495,-0.31795898947982365,0.02267434832542373,1
496,-0.11422048244543596,0.5194644050730278,1
497,-0.09420541522909293,0.06237914670049835,1
498,0.1943934276652963,-0.31782101790880024,0
499,0.35012794582638634,-0.35330522633116185,0
500,0.6020806944301612,0.3597464967532633,0
501,0.7268852684377001,0.37270688612183056,0
502,1.0822953424182327,0.5584234450358616,0
503,1.1337423024502173,0.5807635069765175,0
504,-0.18037168289521344,-0.2757049710921707,1
505,0.1717928909742725,-0.44957738334924724,0
506,0.24964776782606612,-0.42010054005078645,0
507,0.33602104243879266,-0.46201559492051636,0
508,0.5765186950005956,-0.19847964026238116,0
509,0.5673721578707699,-0.22267780930266276,0
510,-0.668875526848864,0.042570984140954095,1
511,-0.5571181357156074,0.20231621210702935,1
512,-0.3674564506332639,0.3718449398502644,1
513,-0.2563373921062459,0.41265021440992167,1
514,-0.06938099813387767,0.574562543336182,1
515,0.054239120511537904,0.6073566849062965,0
516,-0.47628280571951515,-0.25877133842652256,1
517,-0.3855289013751285,-0.2834140593078792,1
518,-0.15835700741546566,0.2743633084764317,1
519,0.12801365183448712,-0.4352169195472598,0
520,0.26347411122331865,-0.3987666335660025,0
521,0.23703023898308612,-0.3795665847289723,0
522,-0.9998459731557995,0.05174626621079875,1
523,-0.7950619726181153,0.023944203673271193,1
524,-0.4622113967591936,0.049073461229407735,1
525,-0.42584473016339724,0.03772210980533275,1
526,-0.32071891802907143,0.23453079243507644,1
527,-0.23304997576493505,0.3440767348574468,1
528,-0.6544777242957223,-0.40063897609364085,1
529,-0.4576014431355674,-0.032278487597709446,1
530,0.09077000499852123,-0.43565248620045877,0
531,0.17164850064881185,-0.43567046792857805,0
532,0.25478016568916345,-0.1931428530122839,0
533,0.32257568777019086,-0.2075647127687074,0
534,-0.5242179098078875,-0.03464192954551002,1
535,-0.3808383801496678,-0.015593953499325578,1
536,0.05421967034006929,-0.1595463256036289,0
537,0.11715999716268673,-0.13939463305505384,0
538,0.3154479268072018,0.34665727376576755,0
539,0.2528315825799115,-0.15794449532413857,0
540,-0.02334224687897173,-0.2891167013778113,0
541,0.12030208204594155,-0.34344805526653754,0
542,0.3395094211733508,0.24734651161629984,0
543,0.2821669515262237,-0.38510883748645935,0
544,0.5247291535877773,-0.23001270499900492,0
545,0.6911798942306383,0.33720693214241465,0
546,-0.40278371046712863,-0.0019237272171731357,1
547,-0.2879698589505999,0.30258749046827,1
548,-0.277735385352615,0.33223416786406496,1
549,-0.23549361639497593,0.41983783902868943,1
550,-0.08881922885128381,0.5391555598336844,1
551,-0.03128033249394298,0.16529716631249247,1
552,0.13825539496194278,-0.23933054131714215,0
553,0.3142421726583087,0.2684907155681789,0
554,0.39942094728038263,-0.2451466337410517,0
555,0.5955339107390745,-0.27326306235951014,0
556,0.8603782314160027,-0.08383707132874463,0
557,0.9858703438955728,-0.09283192794026045,0
558,-0.28022046278408536,-0.3939584072474051,1
559,0.05957166499735872,-0.46490604189553364,0
560,0.6306281082593272,-0.4744364713201827,0
561,0.7507666675164761,-0.4668686201995191,0
562,1.0318917921959616,-0.20169148287367733,0
563,1.0743508813769826,-0.1444364715813118,0
564,0.027819659489780928,-0.1983116551899432,0
565,0.27440277666917934,0.41148730605534334,0
566,0.3340936811392921,-0.2379134875729658,0
567,0.5999655392663823,-0.28082159396461315,0
568,0.9095168360870705,-0.04396008711236237,0
569,0.948165340813146,-0.0731585150888635,0
570,-0.575618761147315,-0.27318861690883195,1
571,-0.39565745483040143,0.16148439712310295,1
572,-0.3863757315840443,-0.3119089581205127,1
573,-0.2633292101779796,-0.307068892507375,1
574,-0.06664061476070027,0.2819095408286152,1
575,0.12605755932885634,0.3558099471247436,0
576,0.05669139221122611,-0.2440971133562095,0
577,0.06487273532725447,-0.20582390665387293,0
578,0.22549649928222598,0.3636179231211231,0
579,0.42028401999794107,0.3904626808299687,0
580,0.5120244586454947,0.2925024518660722,0
581,0.5385693532307626,-0.17336672007433607,0
582,-0.9038976992410167,0.1892227144304097,1
583,-0.8364779278122136,0.1906388294959705,1
584,-0.43253291192625354,0.2829403535777403,1
585,-0.38320486301124435,0.09593822014013102,1
586,-0.187570368907727,0.48336125082898573,1
587,-0.059435519657523236,0.5872866129755472,1
588,-0.8690659729422875,-0.1695197914193019,1
589,-0.4254984359108459,-0.1911820974909855,1
590,-0.2200433682884381,-0.20928039073658525,1
591,-0.13203170752910898,-0.21731657344985236,1
592,-0.05232649190953776,-0.26974921379121514,1
593,0.06310315653431109,-0.3108315614747789,0
594,-0.24738388611347903,-0.2142663541068538,1
595,0.01188038546206693,0.41499261483502575,0
596,-0.009123760377053853,-0.20157681719999182,0
597,0.10745491386409466,-0.18568923366970957,0
598,0.3565431863314952,0.5298334717205508,0
599,0.509036756814793,0.5551407201128801,0
600,-0.5009971575302039,-0.15445617601344108,1
601,-0.4262578922453554,-0.16703002912328666,1
602,-0.3717960515284345,-0.1716963273369313,1
603,-0.03921119800785124,-0.20283881003654242,1
604,0.36599508174982526,0.38639526425408893,0
605,0.5929920159153882,-0.05387101871300031,0
606,-1.0865048241091544,0.1453098919819377,1
607,-0.998005457408321,0.18518591838646956,1
608,-0.9202382424246746,0.17580016907453777,1
